,name,dob,nat,score,events,environment,race,date,performance,place
517,Ethan O'SHEA,06 JUL 2002,GBR,952,1500m,Outdoor,800 Metres,06 SEP 2020,1:54.40,"Trafford Athletic Stadium, Manchester (GBR)"
518,Ethan O'SHEA,06 JUL 2002,GBR,952,1500m,Outdoor,800 Metres,09 JUN 2021,1:53.07,"Birmingham University Athletics Track, Birmingham (GBR)"
519,Ethan O'SHEA,06 JUL 2002,GBR,952,1500m,Outdoor,800 Metres,23 JUL 2022,1:52.69,"Trafford Athletic Stadium, Manchester (GBR)"
520,Ethan O'SHEA,06 JUL 2002,GBR,952,1500m,Outdoor,1500 Metres,01 JUN 2019,3:55.70,Milton Keynes (GBR)
521,Ethan O'SHEA,06 JUL 2002,GBR,952,1500m,Outdoor,1500 Metres,15 SEP 2020,3:51.64,"Trafford Athletic Stadium, Manchester (GBR)"
522,Ethan O'SHEA,06 JUL 2002,GBR,952,1500m,Outdoor,1500 Metres,12 MAY 2021,3:50.09,"Birmingham University Athletics Track, Birmingham (GBR)"
523,Ethan O'SHEA,06 JUL 2002,GBR,952,1500m,Outdoor,1500 Metres,08 JUN 2022,3:48.77,"Birmingham University Athletics Track, Birmingham (GBR)"
524,Ethan O'SHEA,06 JUL 2002,GBR,952,1500m,Outdoor,3000 Metres,21 APR 2021,8:26.65,"Birmingham University Athletics Track, Birmingham (GBR)"
525,Ethan O'SHEA,06 JUL 2002,GBR,952,1500m,Outdoor,3000 Metres,23 APR 2022,8:32.68,"Loughborough University Track, Loughborough (GBR)"
526,Ethan O'SHEA,06 JUL 2002,GBR,952,1500m,Indoor,3000 Metres,19 FEB 2022,8:39.52,"Hallam University City Athletics Stadium, Sheffield (GBR)"
527,Harper MOORE,,USA,952,1500m [Mile],Outdoor,800 Metres,09 APR 2022,1:54.16,"Ole Miss T&F Complex, Oxford, MS (USA)"
528,Harper MOORE,,USA,952,1500m [Mile],Outdoor,1000 Metres,21 JAN 2022,2:30.10,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)"
529,Harper MOORE,,USA,952,1500m [Mile],Outdoor,1500 Metres,01 APR 2022,3:49.16,"Percy Beard Track, Gainesville, FL (USA)"
530,Harper MOORE,,USA,952,1500m [Mile],Outdoor,One Mile,22 JAN 2022,4:12.32,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)"
531,Harper MOORE,,USA,952,1500m [Mile],Outdoor,3000 Metres,12 FEB 2022,8:21.03,"Vanderbilt Multipurpose Facility, Nashville, TN (USA)"
532,Harper MOORE,,USA,952,1500m [Mile],Outdoor,Distance Medley Relay,28 JAN 2022,9:46.15,"Nutter Fieldhouse, Lexington, KY (USA)"
533,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Outdoor,800 Metres,16 JUL 2018,1:58.01,London (CAN)
534,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Outdoor,800 Metres,10 APR 2021,2:00.32,"McCarthy Track & Field Complex, Salt Lake City, UT (USA)"
535,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Outdoor,800 Metres,09 APR 2022,1:57.66,"McCarthy Track & Field Complex, Salt Lake City, UT (USA)"
536,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,07 AUG 2017,4:04.48,Hamilton (CAN)
537,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,16 JUN 2018,3:57.05,London (CAN)
538,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,01 JUL 2019,3:53.28,Hamilton (CAN)
539,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,14 MAY 2021,3:53.30,"Chick Hislop Outdoor Track, Ogden, UT (USA)"
540,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,14 MAY 2022,3:51.85,"Davis Field, Pocatello, ID (USA)"
541,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Outdoor,One Mile,24 APR 2021,4:10.70,"Clarence F. Robison Track, Provo, UT (USA)"
542,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Outdoor,One Mile,12 FEB 2022,4:09.61,"Dempsey Indoor, Seattle, WA (USA)"
543,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Outdoor,2000 Metres,09 JUL 2016,6:00.98,Timmins (CAN)
544,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Outdoor,3000 Metres,02 JUL 2017,8:59.58,London (CAN)
545,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Outdoor,3000 Metres,09 JUN 2018,8:33.61,Toronto (CAN)
546,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Outdoor,3000 Metres,07 JUL 2019,8:30.93,London (CAN)
547,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Outdoor,3000 Metres,11 FEB 2022,8:15.89,"Dempsey Indoor, Seattle, WA (USA)"
548,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Outdoor,5000 Metres,26 MAY 2019,16:06.96,Hamilton (CAN)
549,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Outdoor,5000 Metres,30 APR 2021,14:33.89,"Oregon State Whyte Track and Field Center, Corvallis, OR (USA)"
550,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Outdoor,5000 Metres,01 APR 2022,14:25.84,"Cobb Track and Angell Field, Stanford, CA (USA)"
551,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Indoor,1500 Metres,03 FEB 2018,4:05.10,Toronto (CAN)
552,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Indoor,1500 Metres,02 FEB 2019,4:02.00,Toronto (CAN)
553,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Indoor,One Mile,26 FEB 2022,4:13.55,"Brick Breeden Fieldhouse, Bozeman, MT (USA)"
554,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Indoor,3000 Metres,20 JAN 2018,8:54.01,Toronto (CAN)
555,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Indoor,3000 Metres,24 FEB 2019,8:27.69,"Boston, MA (USA)"
556,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Indoor,3000 Metres,28 FEB 2020,8:24.28,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
557,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Indoor,3000 Metres,26 FEB 2022,8:38.89,"Brick Breeden Fieldhouse, Bozeman, MT (USA)"
558,Santiago GAITAN,2001,CAN,952,"1500m [Mile,Mile ind.]",Indoor,Two Miles,10 MAR 2019,9:08.58,"New York, NY (USA)"
559,Sam VERKERKE,,USA,951,1500m [Mile ind.],Outdoor,800 Metres,14 MAY 2021,1:57.71,"La Crosse, WI (USA)"
560,Sam VERKERKE,,USA,951,1500m [Mile ind.],Outdoor,800 Metres,14 MAY 2022,1:50.01,"Joliet Memorial Stadium, Joliet, IL (USA)"
561,Sam VERKERKE,,USA,951,1500m [Mile ind.],Outdoor,1500 Metres,28 MAY 2022,3:45.96,"Spire Institute Outdoor Complex, Geneva, OH (USA)"
562,Sam VERKERKE,,USA,951,1500m [Mile ind.],Indoor,800 Metres,05 MAR 2022,1:57.01,"Wartburg Col. Hoover FH & Ind. Track, Waverly, IA (USA)"
563,Sam VERKERKE,,USA,951,1500m [Mile ind.],Indoor,One Mile,22 JAN 2022,4:27.92,"Multi Activity Center, Stevens Point, WI (USA)"
564,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,400 Metres,09 JUL 2022,49.60,"Birmingham University Athletics Track, Birmingham (GBR)"
565,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,800 Metres,05 JUL 2013,1:58.42,Birmingham (GBR)
566,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,800 Metres,11 JUL 2014,1:54.02,Birmingham (GBR)
567,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,800 Metres,29 JUL 2015,1:51.19,Cardiff (GBR)
568,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,800 Metres,13 JUL 2016,1:51.27,Watford (GBR)
569,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,800 Metres,01 MAY 2017,1:52.64,Bedford (GBR)
570,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,800 Metres,18 AUG 2018,1:50.53,Stretford (GBR)
571,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,800 Metres,12 JUN 2019,1:50.95,Watford (GBR)
572,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,800 Metres,04 SEP 2020,1:52.87,"Sportcity Regional Arena, Manchester (GBR)"
573,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,800 Metres,15 MAY 2021,1:49.89,"Lee’s Multi-Sport Complex, Cleveland, TN (USA)"
574,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,800 Metres,16 APR 2022,1:50.66,"Anderson University Athletic Campus, Anderson, SC (USA)"
575,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,1500 Metres,06 SEP 2015,3:59.51,Birmingham (GBR)
576,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,1500 Metres,27 AUG 2016,3:57.7h,Tipton (GBR)
577,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,1500 Metres,13 MAY 2017,3:59.60,Nuneaton (GBR)
578,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,1500 Metres,07 JUL 2018,4:00.92,Bedford (GBR)
579,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,1500 Metres,03 JUL 2019,3:49.18,Birmingham (GBR)
580,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,1500 Metres,21 SEP 2020,3:52.17,"Norman Park Athletics Track, Bromley (GBR)"
581,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,1500 Metres,25 MAR 2021,3:52.01,"Paul Derr TF Facility, Raleigh, NC (USA)"
582,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,1500 Metres,18 MAR 2022,3:47.70,"Irwin Belk TF Center, Charlotte, NC (USA)"
583,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,3000 Metres,17 JUL 2013,8:49.27,Eltham (GBR)
584,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,3000 Metres,21 JUN 2014,8:33.57,Bedford (GBR)
585,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,4x400 Metres Relay,06 MAY 2022,3:19.06,"Anderson University Athletic Campus, Anderson, SC (USA)"
586,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Outdoor,Distance Medley Relay,12 FEB 2022,9:47.93,"GVSU Kelly Family Sports Cente, Allendale, MI (USA)"
587,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Indoor,600 Metres,05 DEC 2015,1:20.59,Sheffield (GBR)
588,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Indoor,600 Metres,02 DEC 2017,1:21.12,Sheffield (GBR)
589,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Indoor,800 Metres,08 FEB 2014,1:58.27,Birmingham (GBR)
590,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Indoor,800 Metres,14 FEB 2015,1:53.64,Birmingham (GBR)
591,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Indoor,800 Metres,31 JAN 2016,1:53.02,Sheffield (GBR)
592,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Indoor,800 Metres,08 JAN 2017,1:53.50,Sheffield (GBR)
593,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Indoor,800 Metres,07 JAN 2018,1:54.74,Sheffield (GBR)
594,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Indoor,800 Metres,09 FEB 2019,1:52.27,Birmingham (GBR)
595,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Indoor,800 Metres,01 FEB 2020,1:50.96,"South Carolina Indoor T&F Complex, Columbia, SC (USA)"
596,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Indoor,800 Metres,13 FEB 2021,1:51.60,"Corps Physical Training Facility, Lexington, VA (USA)"
597,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Indoor,800 Metres,26 FEB 2022,1:52.74,"JDL Fast Track, Winston Salem, NC (USA)"
598,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Indoor,1000 Metres,19 JAN 2020,2:27.49,"JDL Fast Track, Winston Salem, NC (USA)"
599,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Indoor,One Mile,07 FEB 2020,4:12.97,"JDL Fast Track, Winston Salem, NC (USA)"
600,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Indoor,One Mile,23 JAN 2021,4:14.28,"Corps Physical Training Facility, Lexington, VA (USA)"
601,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Indoor,3000 Metres,07 DEC 2019,8:51.53,"JDL Fast Track, Winston Salem, NC (USA)"
602,Adam WRIGHT,15 SEP 1996,GBR,951,1500m,Indoor,Distance Medley Relay,18 FEB 2022,9:56.75,"JDL Fast Track, Winston Salem, NC (USA)"
603,Masaki ISHIKAWA,08 JAN 2001,JPN,951,1500m,Outdoor,800 Metres,05 AUG 2018,1:51.96,Ise (JPN)
604,Masaki ISHIKAWA,08 JAN 2001,JPN,951,1500m,Outdoor,800 Metres,13 JUL 2019,1:49.54,Shibetsu (JPN)
605,Masaki ISHIKAWA,08 JAN 2001,JPN,951,1500m,Outdoor,800 Metres,24 OCT 2020,1:51.54,"Yanmar Stadium Nagai, Osaka (JPN)"
606,Masaki ISHIKAWA,08 JAN 2001,JPN,951,1500m,Outdoor,800 Metres,17 JUL 2021,1:48.21,"Aoba Park Athletic Field, Chitose (JPN)"
607,Masaki ISHIKAWA,08 JAN 2001,JPN,951,1500m,Outdoor,800 Metres,11 JUN 2022,1:49.30,"Yanmar Stadium Nagai, Osaka (JPN)"
608,Masaki ISHIKAWA,08 JAN 2001,JPN,951,1500m,Outdoor,1500 Metres,02 AUG 2018,3:58.02,Ise (JPN)
609,Masaki ISHIKAWA,08 JAN 2001,JPN,951,1500m,Outdoor,1500 Metres,23 MAY 2019,3:58.80,Sagamihara (JPN)
610,Masaki ISHIKAWA,08 JAN 2001,JPN,951,1500m,Outdoor,1500 Metres,11 SEP 2020,3:57.40,"Denka Big Swan Stadium, Niigata (JPN)"
611,Masaki ISHIKAWA,08 JAN 2001,JPN,951,1500m,Outdoor,1500 Metres,06 JUN 2021,3:44.71,"Denka Big Swan Stadium, Niigata (JPN)"
612,Masaki ISHIKAWA,08 JAN 2001,JPN,951,1500m,Outdoor,1500 Metres,19 MAY 2022,3:50.05,"National Stadium, Tokyo (JPN)"
613,Masaki ISHIKAWA,08 JAN 2001,JPN,951,1500m,Outdoor,5000 Metres,25 APR 2021,14:45.27,"NITTAIDAI Athletic Stadium, Yokohama (JPN)"
614,Masaki ISHIKAWA,08 JAN 2001,JPN,951,1500m,Outdoor,"10,000 Metres",03 OCT 2021,32:36.35,"Mitsuzawa Park Stadium, Yokohama (JPN)"
615,Jack GUMM,,GBR,951,1500m,Outdoor,1500 Metres,10 AUG 2022,3:45.69,"Woodside Stadium, Watford (GBR)"
616,Jack GUMM,,GBR,951,1500m,Outdoor,5000 Metres,18 JUN 2022,14:38.72,"Melbourne Park Athletics Centre, Chelmsford (GBR)"
617,Navid KERBER,06 JUN 2003,SUI,951,1500m,Outdoor,300 Metres,07 MAY 2022,36.45,"Stadion Hertiallmend, Zug (SUI)"
618,Navid KERBER,06 JUN 2003,SUI,951,1500m,Outdoor,400 Metres,14 AUG 2021,49.99,"Sportanlage Wisacher, Regensdorf (SUI)"
619,Navid KERBER,06 JUN 2003,SUI,951,1500m,Outdoor,800 Metres,07 SEP 2019,1:58.50,"Stadion Leimacker, Düdingen (SUI)"
620,Navid KERBER,06 JUN 2003,SUI,951,1500m,Outdoor,800 Metres,29 AUG 2020,1:57.53,Thalwil (SUI)
621,Navid KERBER,06 JUN 2003,SUI,951,1500m,Outdoor,800 Metres,04 JUL 2021,1:50.65,"VfL Stadion, Waiblingen (GER)"
622,Navid KERBER,06 JUN 2003,SUI,951,1500m,Outdoor,800 Metres,05 JUN 2022,1:52.98,"Bungertstadion, Rehlingen (GER)"
623,Navid KERBER,06 JUN 2003,SUI,951,1500m,Outdoor,1000 Metres,13 MAY 2021,2:27.45,"Stadion Hard, Langenthal (SUI)"
624,Navid KERBER,06 JUN 2003,SUI,951,1500m,Outdoor,1500 Metres,08 AUG 2020,4:02.75,"Sportanlage Wisacher, Regensdorf (SUI)"
625,Navid KERBER,06 JUN 2003,SUI,951,1500m,Outdoor,1500 Metres,24 MAY 2021,3:58.36,"Stadion Schützenmatte, Basel (SUI)"
626,Navid KERBER,06 JUN 2003,SUI,951,1500m,Outdoor,1500 Metres,06 JUL 2022,3:48.92,"TSV Stadion, Pfungstadt (GER)"
627,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,400 Metres,20 SEP 2014,50.99,Lodi (ITA)
628,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,400 Metres,10 SEP 2016,51.30,Milano (ITA)
629,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,600 Metres,18 APR 2018,1:23.93,Milano (ITA)
630,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,800 Metres,21 SEP 2014,1:56.33,Lodi (ITA)
631,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,800 Metres,22 AUG 2015,1:56.50,Chiasso (SUI)
632,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,800 Metres,22 MAY 2016,1:54.92,Chiari (ITA)
633,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,800 Metres,19 JUL 2017,1:54.13,Cernusco Sul Naviglio (ITA)
634,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,800 Metres,01 JUN 2018,1:53.54,Agropoli (ITA)
635,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,800 Metres,07 JUN 2019,1:54.32,Rieti (ITA)
636,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,800 Metres,19 JUL 2020,1:54.34,"Campo XXV Aprile, Milano (ITA)"
637,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,800 Metres,30 MAY 2021,1:54.79,"Stadio Communale Emilio Colombo-Gaetano Gianetti, Saronno (ITA)"
638,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,800 Metres,09 JUL 2022,1:54.82,"Stadio Communale, Mendrisio (SUI)"
639,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,1000 Metres,20 APR 2017,2:37.34,Milano (ITA)
640,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,1000 Metres,20 JUL 2018,2:29.89,Monaco (MON)
641,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,1000 Metres,25 SEP 2021,2:27.93,"Arena Civica, Milano (ITA)"
642,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,1500 Metres,06 JUL 2016,4:01.44,Rovellasca (ITA)
643,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,1500 Metres,15 SEP 2018,3:54.20,Milano (ITA)
644,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,1500 Metres,26 APR 2019,3:53.20,Milano (ITA)
645,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,1500 Metres,03 OCT 2020,3:58.08,"Campo XXV Aprile, Milano (ITA)"
646,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,1500 Metres,18 SEP 2021,3:52.33,"Stadio delle Palme, Palermo (ITA)"
647,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,1500 Metres,25 MAY 2022,3:49.46,"Campo Comunale, Zogno (ITA)"
648,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,One Mile,05 SEP 2020,4:20.01,"Centro Enrico Mattei, San Donato Milanese (ITA)"
649,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,One Mile,04 SEP 2021,4:14.35,"Arena Civica, Milano (ITA)"
650,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Outdoor,2000 Metres,09 APR 2022,5:30.93,"Campo Comunale, Brescia (ITA)"
651,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Indoor,800 Metres,01 FEB 2014,1:59.82,Genova (ITA)
652,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Indoor,1000 Metres,16 FEB 2014,2:36.59,Ancona (ITA)
653,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Indoor,1500 Metres,27 JAN 2019,3:59.42,Padova (ITA)
654,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Indoor,1500 Metres,26 JAN 2020,4:00.35,"Palaindoor, Padova (ITA)"
655,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Indoor,1500 Metres,12 FEB 2022,3:57.41,"Palaindoor, Padova (ITA)"
656,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Indoor,3000 Metres,19 JAN 2019,8:43.24,Padova (ITA)
657,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Indoor,3000 Metres,25 JAN 2020,8:34.99,"Palaindoor, Padova (ITA)"
658,Matteo GENINAZZA,23 APR 1997,ITA,951,1500m,Indoor,3000 Metres,05 FEB 2022,8:29.03,"Palaindoor, Padova (ITA)"
659,Anthony BENITEZ,24 DEC 1999,USA,951,1500m,Outdoor,800 Metres,01 MAY 2021,1:54.97,"Miller& Capriotti Athletics Complex, San Luis Obispo, CA (USA)"
660,Anthony BENITEZ,24 DEC 1999,USA,951,1500m,Outdoor,800 Metres,22 APR 2022,1:55.12,"Miller& Capriotti Athletics Complex, San Luis Obispo, CA (USA)"
661,Anthony BENITEZ,24 DEC 1999,USA,951,1500m,Outdoor,1500 Metres,19 APR 2019,3:50.76,"Azusa, CA (USA)"
662,Anthony BENITEZ,24 DEC 1999,USA,951,1500m,Outdoor,1500 Metres,24 APR 2021,3:48.41,"Veterans Memorial Stadium, Clovis, CA (USA)"
663,Anthony BENITEZ,24 DEC 1999,USA,951,1500m,Outdoor,1500 Metres,15 APR 2022,3:50.54,"Cougar Athletic Stadium, Azusa, CA (USA)"
664,Anthony BENITEZ,24 DEC 1999,USA,951,1500m,Outdoor,One Mile,08 APR 2017,4:19.89,"Arcadia, CA (USA)"
665,Anthony BENITEZ,24 DEC 1999,USA,951,1500m,Outdoor,One Mile,20 APR 2018,4:18.87,"Torrance, CA (USA)"
666,Anthony BENITEZ,24 DEC 1999,USA,951,1500m,Outdoor,5000 Metres,11 MAY 2019,15:09.83,"Santa Barbara, CA (USA)"
667,Anthony BENITEZ,24 DEC 1999,USA,951,1500m,Outdoor,5000 Metres,15 MAY 2021,15:04.76,"Anteater Stadium, Irvine, CA (USA)"
668,George KEEN,24 MAR 2005,GBR,951,1500m,Outdoor,800 Metres,31 JUL 2021,1:56.10,"Birmingham University Athletics Track, Birmingham (GBR)"
669,George KEEN,24 MAR 2005,GBR,951,1500m,Outdoor,800 Metres,10 AUG 2022,1:53.30,"Woodside Stadium, Watford (GBR)"
670,George KEEN,24 MAR 2005,GBR,951,1500m,Outdoor,1500 Metres,24 AUG 2021,3:51.54,"Trafford Athletic Stadium, Manchester (GBR)"
671,George KEEN,24 MAR 2005,GBR,951,1500m,Outdoor,1500 Metres,23 JUL 2022,3:50.79,"Trafford Athletic Stadium, Manchester (GBR)"
672,George KEEN,24 MAR 2005,GBR,951,1500m,Outdoor,One Mile,22 AUG 2021,4:17.57,"Linford Christie Stadium, London (GBR)"
673,George KEEN,24 MAR 2005,GBR,951,1500m,Indoor,800 Metres,02 JAN 2022,1:56.59,"Lee Valley Athletics Centre, London (GBR)"
674,George KEEN,24 MAR 2005,GBR,951,1500m,Indoor,1500 Metres,09 JAN 2022,3:56.81,"National Indoor Athletics Centre, Sheffield (GBR)"
675,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,1500 Metres,25 MAY 2016,3:58.26,Eltham (GBR)
676,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,1500 Metres,10 JUN 2017,3:50.45,Belfast (GBR)
677,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,1500 Metres,11 SEP 2021,3:43.07,"Mary Peters Track, Belfast (GBR)"
678,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,1500 Metres,04 JUN 2022,3:57.50,"Thames Valley Athletics Stadium, Eton (GBR)"
679,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,3000 Metres,23 APR 2015,8:38.07,Watford (GBR)
680,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,3000 Metres,29 JUN 2016,8:27.86,Watford (GBR)
681,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,3000 Metres,15 JUL 2017,8:12.81,Bedford (GBR)
682,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,5000 Metres,23 MAY 2015,15:17.29,Lee Valley (GBR)
683,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,5000 Metres,24 JUN 2016,14:53.1h,Walthamstow (GBR)
684,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,5000 Metres,08 JUN 2019,14:56.94,Belfast (GBR)
685,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,10 Kilometres,04 DEC 2021,30:35,Belfast (GBR)
686,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,2000 Metres Steeplechase,17 AUG 2016,5:44.10,Manchester (GBR)
687,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,2000 Metres Steeplechase,14 MAY 2019,6:00.69,Belfast (GBR)
688,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,2000 Metres Steeplechase,10 JUL 2021,5:45.32,"Mary Peters Track, Belfast (GBR)"
689,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,3000 Metres Steeplechase,06 AUG 2016,9:02.73,Hendon (GBR)
690,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,3000 Metres Steeplechase,07 JUL 2017,8:37.41,Letterkenny (IRL)
691,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,3000 Metres Steeplechase,26 MAY 2018,8:44.98,Oordegem (BEL)
692,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,3000 Metres Steeplechase,18 JUN 2019,9:06.81,Copenhagen (DEN)
693,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,3000 Metres Steeplechase,18 AUG 2021,8:49.74,"Sportcity Regional Arena, Manchester (GBR)"
694,Adam KIRK-SMITH,30 JAN 1991,GBR,950,1500m,Outdoor,3000 Metres Steeplechase,07 MAY 2022,8:59.33,"Cardiff Athletic Stadium, Cardiff (GBR)"
